respID,stateChar,stateNum,whereLive,religion,religionOther,raceAfricanAmOrBlack,raceAsian,raceWhite,raceIndian,raceMiddleEast,raceLatino,raceNativeAm,racePacificIsl,raceOther
R_2wmov6lXGziuiVD,,,,,,,,,,,,,,
R_agXpP9OkXJfQE13,NJ,35,Suburb,Muslim,,,,European/Causasian,,,,,,
R_1ezVsDdlhdshBFq,,,,,,,,,,,,,,
R_1Kk8TVrcv38LkAW,FL,11,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2BgKGtwbvxHyWs9,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_31NLzfvenJ1HT1Y,SC,48,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1Q0DHRrjVnEWzzR,,,,,,,,,,,,,,
R_1ZDQfzMA5KR59Hr,,,,,,,,,,,,,,
R_elGYh7jyHwGgoFz,TN,50,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3CPfAm1Mr6YjEEy,,,,,,,,,,,,,,
R_1lgZJtXiAgCqfwu,FL,11,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2aRIHgljZnfqnU8,,,,,,,,,,,,,,
R_2pX2Upyts6breLd,,,,,,,,,,,,,,
R_ugF3Ixf43lu7BNn,,,,,,,,,,,,,,
R_2XiX1MewJqU6Wyd,,,,,,,,,,,,,,
R_3EoiCkut2InZkV0,VI,55,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1LY9sHyIiYuRB67,NY,37,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1n6Mb4CWDFLHeHq,,,,,,,,,,,,,,
R_b7mN8x9AUhH1hDj,OH,41,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,Native American,,
R_2xDxiQptUvBk1NC,,,,,,,,,,,,,,
R_2ZOJlgYsbLHACuk,,,,,,,,,,,,,,
R_3I3lJn8zyf1Hyfj,,,,,,,,,,,,,,
R_WB9D7au59n2OUZX,LA,21,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3LjVKkZdVgx61CJ,,,,,,,,,,,,,,
R_86ohpA2BiqvC7bb,,,,,,,,,,,,,,
R_2xzOR1dTrGCnUkW,,,,,,,,,,,,,,
R_OKhBmJhmKAmpTIR,MD,23,Suburb,,,African American or Black,,,,,,,,
R_UyAXIzzeKjlBo2J,TX,51,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3PMpE9b1gkr79Ho,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1Ow1Y1jOsllXBjf,,,,,,,,,,,,,,
R_3KW2s4xeahFBGbR,VA,54,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_30hNW7ZkcQqCBcS,TX,51,City,Do not actively practice a particular religion,,,,European/Causasian,,Middle Eastern,,,,
R_WjH9qIwaK7Ws3ol,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2zUw8eEaIc7wbUU,CA,6,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_Wkbe2K6QyFQL0lj,HI,14,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_12LV6pU6NwQC87S,MN,28,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_Wwmrgw4vkMaZknT,,,,,,,,,,,,,,
R_6E9ZFTcqZQ3mbZv,TX,51,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_117bjG8HeIqIKt3,OH,41,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,,,,White
R_1dETrGi9BFScng0,,,,,,,,,,,,,,
R_2D0wRdtizw0wI9R,,,,,,,,,,,,,,
R_1mPYKmhLAojtI6F,,,,,,,,,,,,,,
R_25KFndZW5lZwoor,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_riHJvGVsmIu3A41,MI,26,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_27eggcwNd6ej5wz,,,,,,,,,,,,,,
R_2QlBs1bYl3ZS0f8,FL,11,Suburb,Do not actively practice a particular religion,,African American or Black,,European/Causasian,,,,,,
R_zTgCued6bfctMAx,TX,51,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_3Nz98H2ysTkBndG,CA,6,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_yCruX8IJ2yM84rT,,,,,,,,,,,,,,
R_1I9NQPZG0m6MBlX,,,,,,,,,,,,,,
R_1jwVVWjlk9eRfR8,NY,37,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_1LSh4Y1W7oKQVIm,OR,43,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3jfh8CC4e2XPKtV,,,,,,,,,,,,,,
R_2CpthEss4mz42r2,,,,,,,,,,,,,,
R_3KTraaRPMRRy4x8,,,,,,,,,,,,,,
R_2TQLjBolW8D4DJX,TX,51,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1DBY5SP733UAkiW,,,,,,,,,,,,,,
R_263TVklJn49sxuE,MI,26,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1HnHf2ca2bAh7Ja,,,,,,,,,,,,,,
R_323GFfXZJpgeaWl,,,,,,,,,,,,,,
R_1I71ttfd19dR5qe,,,,,,,,,,,,,,
R_2qaxDcTSRUGdktm,CO,7,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_W7FrUwrxQMOspOh,WA,56,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_1lp2BVM6Ac7kWem,PA,45,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_1GPpMVhggBH8jTr,MA,25,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_rrVbACEozr9JMJz,,,,,,,,,,,,,,
R_1mW4fJLWNqIw08z,KS,19,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_21aJQYXclPfhCek,CO,7,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_2fWg3ucXhIaP0VX,,,,,,,,,,,,,,
R_27dvttIaI3mYfgj,GA,12,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_1GNaGubR2Ft9qpm,MI,26,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3EKgXcDOwvx2FLg,,,,,,,,,,,,,,
R_2AKWjDPvzB2qgPw,,,,,,,,,,,,,,
R_9Bv1bixXs37VuBr,FL,11,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_3NQeIMefqPfhPwm,MA,25,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1K0TNlpAAM5I3jZ,NY,37,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_wZEXAsdIo3MYkCd,FL,11,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3MEFFUcunGlXsUS,,,,,,,,,,,,,,
R_3PLU477pAZdNjlV,FL,11,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2OJPti32s7sb0wV,PA,45,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_cABncI7qCp2TT6V,,,,,,,,,,,,,,
R_3GCgNZwvjc37Pu3,,,,,,,,,,,,,,
R_2zLSZLKlGD3csUB,,,,,,,,,,,,,,
R_2Y9vQO44ZJHBgmw,,,,,,,,,,,,,,
R_25LT2l1pE8RCUVP,,,,,,,,,,,,,,
R_vCgP1fc6aQ9LUdP,,,,,,,,,,,,,,
R_1OTa7oiCOyjtr3B,,,,,,,,,,,,,,
R_4Z77heLKY5AFszf,,,,,,,,,,,,,,
R_11XGXnk9NzdOjHH,,,,,,,,,,,,,,
R_3EjGtz8sc1ihoyZ,TX,51,Rural area,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_w7qjG2DalTupkat,,,,,,,,,,,,,,
R_shaRSJVuo9nKRQ5,,,,,,,,,,,,,,
R_1dstCpB55UhoBSQ,OK,42,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3ERL06Ygv5UlLAt,,,,,,,,,,,,,,
R_oZCnounpVBqQRup,,,,,,,,,,,,,,
R_VKyOpooV05k21Gh,GA,12,Rural area,Do not actively practice a particular religion,,,Asian,European/Causasian,,,,,,
R_3rOhx8tAwOkQK2T,NY,37,Suburb,Other,Agnostic,,,European/Causasian,,,,,,
R_12hiP76OH2fcD3a,WI,58,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_10NreEbltQTUeOk,,,,,,,,,,,,,,
R_1inc1mMci4RAbnn,,,,,,,,,,,,,,
R_1M5s11FS3sRBIPn,,,,,,,,,,,,,,
R_2CHUpUwMk2OKMUA,,,,,,,,,,,,,,
R_01azFiCCMEB7Tyx,,,,,,,,,,,,,,
R_248C1gpbifTIf2l,FL,11,City,Muslim,,,,European/Causasian,,,,,,
R_1IT1rDVd5t6Cc5t,TN,50,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_2bHNr6cKUuHrdpe,GA,12,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_W6cIx6b9Db87GiB,TX,51,City,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_2cc06kv5lQaaHw9,,,,,,,,,,,,,,
R_2CqveCRu7n6odlG,,,,,,,,,,,,,,
R_3qglY5oeBWQV2In,,,,,,,,,,,,,,
R_3fVPTJZsZRJn19j,,,,,,,,,,,,,,
R_1OVPwcxbVMp3lFM,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_pxAXmFpda1Afj1v,NY,37,Suburb,Do not actively practice a particular religion,,,Asian,,,,,,,
R_3qlf2xbgorUBczp,,,,,,,,,,,,,,
R_0AIjwZFBvt7MuSR,KS,19,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_ctG1kP6rl2gfZGF,,,,,,,,,,,,,,
R_Od5wza2oTCP96hP,TX,51,City,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_2V4Th1y7OnT07B8,,,,,,,,,,,,,,
R_3qOKqQtYrMJnWU1,,,,,,,,,,,,,,
R_337GBYFSTRv0D1H,,,,,,,,,,,,,,
R_1exkOuppfg5SVa6,,,,,,,,,,,,,,
R_1BWU5zkoAnseNJB,,,,,,,,,,,,,,
R_2zjVJ12hDkTElHS,FL,11,City,Other,athiest,,,European/Causasian,,,,,,
R_1P7rAO9jLD8AAKC,AZ,4,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_12QnzpM9kp6SGez,,,,,,,,,,,,,,
R_33EmAdF3h8HElmc,OK,42,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_31TRAeHIDwlVyor,,,,,,,,,,,,,,
R_ebcCozmAusoG7Fn,,,,,,,,,,,,,,
R_2WIttQ8Ybqn5O95,,,,,,,,,,,,,,
R_31WwYRZAisq4lzq,,,,,,,,,,,,,,
R_2XjGIvmk3kXDwgT,NY,37,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_sRqLHgUJKlWhn69,GA,12,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_8hLQV40dLaSJZXr,,,,,,,,,,,,,,
R_pfRk40a4o1XZmq5,,,,,,,,,,,,,,
R_3LchAn9TUScpQdK,,,,,,,,,,,,,,
R_CmgOOccyGgNttKh,,,,,,,,,,,,,,
R_1GDiO0ywcYDLtc8,,,,,,,,,,,,,,
R_1LAJP2EVGR1taM1,TN,50,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_3m7xDDExPVqTaS3,,,,,,,,,,,,,,
R_stAoSxZQPZl583L,NY,37,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3fE2wbEbVXC8C5H,,,,,,,,,,,,,,
R_1q9x4GdG7r0FLVF,,,,,,,,,,,,,,
R_uxDVkC04uBL8rGF,NC,38,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_Aj0DKC2fMpKPFoR,,,,,,,,,,,,,,
R_Pu0EaSREaLQ5n9f,TX,51,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1mwNTy6E6GthANM,,,,,,,,,,,,,,
R_ym93j1QWPjAR8Ot,GA,12,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2akPRG3I61y7Oi4,,,,,,,,,,,,,,
R_27sd7X0JHIBhrMe,FL,11,City,Other,Jehovah witness,,,European/Causasian,,,,,,
R_2QE5TFabIt18HJu,SC,48,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2WvSrQApExYyCXj,FL,11,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_217hwrxzA3415Cr,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_VRvw1Z8HtrkQhNL,,,,,,,,,,,,,,
R_1LCfAvAE5KPwCfj,FL,11,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_A02LuX4P7N822Ih,,,,,,,,,,,,,,
R_2Cm2IPFdRhxwoU2,MN,28,Rural area,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_1roTUPrzu3Bwr5N,,,,,,,,,,,,,,
R_yQEp1RUV4yeZWhj,SC,48,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2dSnndU9Q9KmTFv,KS,19,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2S0M09D5lNp2Mdf,WA,56,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3kFgOqf2ftnkowm,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_3CJcwSMVnjzW1Xk,,,,,,,,,,,,,,
R_3ir2HoEfGZ4b4MS,,,,,,,,,,,,,,
R_d1rkWL34PbJHTQ5,,,,,,,,,,,,,,
R_1iaLVSkx2a9iSip,MO,30,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1eY6bzuQRkfMLe8,VA,54,Suburb,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_2uO0olezWiltewL,,,,,,,,,,,,,,
R_55RsvmgERoByP05,,,,,,,,,,,,,,
R_248fQMlfQXp8q3V,,,,,,,,,,,,,,
R_31uX8wUMo19cOBL,,,,,,,,,,,,,,
R_2sRce42OpZ9pQMJ,,,,,,,,,,,,,,
R_2VL0ERahYuQ4MN3,,,,,,,,,,,,,,
R_3gRXT3RdyqOWMxe,,,,,,,,,,,,,,
R_2TYtWVWmkHQHNOx,,,,,,,,,,,,,,
R_T1uO0jCXq4uGJzj,VT,53,Rural area,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_bx5aB2QUHGixVbH,CA,6,Rural area,Muslim,,,,European/Causasian,,,,,,
R_1Kro9Dxg5Fgseh4,AL,1,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1NxXWloa9hC2t9k,AZ,4,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_2rJv3lBPjqBix23,TX,51,Rural area,Other,atheist,,,,,,,,,biracial
R_1eDneR82SqY7768,,,,,,,,,,,,,,
R_2tLQiM8uk5RAXRe,PA,45,Suburb,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_QfV0fL0UUjdmpxL,MD,23,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3JLsSrRUUZOoFsj,,,,,,,,,,,,,,
R_3qBUoTYa8eahxAu,,,,,,,,,,,,,,
R_enSHGgzcxOMzlp7,ID,15,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2q4XnjIcFhTleIZ,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_yOdYClnYS7DWYxz,OH,41,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1H1SoUBQT7dYciJ,,,,,,,,,,,,,,
R_saNDq66S64bvTjz,WA,56,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3sjhkbUh3IJmrvL,ID,15,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_BAjfVWOhP2dhcVb,FL,11,City,Other,No Religion,African American or Black,,,,,,,,
R_1Lnx2hcuGTjnVRy,OK,42,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_r2rXuJRQfBFrmFP,,,,,,,,,,,,,,
R_2Qocev8BNKw8243,,,,,,,,,,,,,,
R_2zf4hvgOiUe3ZnL,,,,,,,,,,,,,,
R_w1TUXKbo5diE2Ix,VA,54,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1Cd4gSuxXZhVhK8,,,,,,,,,,,,,,
R_272U4TFhbQQOzsw,,,,,,,,,,,,,,
R_3xbMeEmQac6UCS5,OH,41,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_2YEcNx9IL1YGXOL,,,,,,,,,,,,,,
R_12hbf4aNOxWClB8,CA,6,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_Om6vwkyqiCp1V8R,,,,,,,,,,,,,,
R_sthGepjTjHIMesN,,,,,,,,,,,,,,
R_XZMqOKkNeSoGyGJ,,,,,,,,,,,,,,
R_1CfJpNqrd5eAxT5,CA,6,City,Other,catholic,,,,,,"Latino, Hispanic, or Spanish",,,
R_1q2MjItZc4mHut3,,,,,,,,,,,,,,
R_2PuSV8rvqQRsLiC,,,,,,,,,,,,,,
R_262RMwsNyfDJomg,,,,,,,,,,,,,,
R_ph2N3b0Yh55PJy9,,,,,,,,,,,,,,
R_1opSGJW7OOByzpx,WV,57,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_6ha9QH2UfrmdhvP,OR,43,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_bwMbLa6Ae71YVYl,,,,,,,,,,,,,,
R_3LehxAnciTc4W4N,,,,,,,,,,,,,,
R_2dRagtdMD8SB73T,NV,33,Suburb,Do not actively practice a particular religion,,,Asian,,,,,,,
R_1CKP2WND2iyZofI,KS,19,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_UPVlBC9hoM82Tap,NV,33,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_yEWgwhkrFYw65Sp,KS,19,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1dHyRisCbEHIdaI,CT,8,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3s5N9AJuzVNfo55,FL,11,Suburb,Other,,,,European/Causasian,,,,,,
R_33E9RswWQdsqDlI,VA,54,City,Muslim,,,,European/Causasian,,,,,,
R_1Q4LLFxDZ1zLvRp,WA,56,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3dKAeYR0uNdYC70,NJ,35,Suburb,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_1JLBcmde378qTQq,CO,7,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2anxa5PB8nNK11M,MD,23,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1mxckfNr9nB7k9b,,,,,,,,,,,,,,
R_1nSHTuq1u2rw7Lf,CA,6,City,Hindu,,,,European/Causasian,,,,,,
R_bCUHtAMByWvHqzn,PA,45,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1mCoDFIMf5KTVgX,,,,,,,,,,,,,,
R_3fN0sODLGlBHiKw,GA,12,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2veT1ZBdd8245XN,VA,54,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2ASFVGe7pLettf6,ID,15,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1DSd3AkntlBiKl4,,,,,,,,,,,,,,
R_3J8k7HapYx9319I,NY,37,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_1IHqxo8BebGtKNn,,,,,,,,,,,,,,
R_0PnKVXy1X2fLuql,,,,,,,,,,,,,,
R_1qVVzLvmU4r77iW,,,,,,,,,,,,,,
R_8BOkjZecPQejevf,MI,26,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2zOtvBlSKkNiNUg,,,,,,,,,,,,,,
R_T1O3WZZG7WRMuqZ,,,,,,,,,,,,,,
R_2DTg8bLKWbGkeAu,MO,30,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1gtPipzcUj3Cmx7,,,,,,,,,,,,,,
R_rr7vJaYYfJEmX61,,,,,,,,,,,,,,
R_2XhVd06NeytpxiH,IN,17,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3QKa9rfXwcBAXeO,,,,,,,,,,,,,,
R_25EJWrXtXEDFgpK,,,,,,,,,,,,,,
R_qx93NmYCD085N61,,,,,,,,,,,,,,
R_Uz0SCEIzS9Tc9Gh,,,,,,,,,,,,,,
R_2Pq8I3gt0bgPYUd,,,,,,,,,,,,,,
R_6fkfMcZf17RQ1UJ,,,,,,,,,,,,,,
R_3qPVvdBmC7T3qmv,MI,26,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_21jRlRP1tUeGNnB,,,,,,,,,,,,,,
R_1DBdIrBx3RxXDBD,TN,50,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_1BX7WqUVS5QQqGL,,,,,,,,,,,,,,
R_cDdVOaLKfDDJGUN,GA,12,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_2TSH01sXHm6OTy0,,,,,,,,,,,,,,
R_ANZQQhqmSpw0c7f,,,,,,,,,,,,,,
R_3MGqx28pcqOUFcr,CT,8,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_W81v0hEA0xRLEwV,,,,,,,,,,,,,,
R_eJLLbuTVAKjNGhz,,,,,,,,,,,,,,
R_oXDB4nT0UieGCqt,NJ,35,Suburb,Jewish,,,,European/Causasian,,,,,,
R_1lnQREbXZfeszya,,,,,,,,,,,,,,
R_ba0OPvXfSGBsfbX,,,,,,,,,,,,,,
R_2xJG1jSjXmnCeXm,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1I9PEuULDlVB92H,,,,,,,,,,,,,,
R_3nDgqPHoEQ2tZQA,,,,,,,,,,,,,,
R_1FlzKcyqQQlV6tx,,,,,,,,,,,,,,
R_3j6j6EHzxR915cL,CA,6,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_28UiXcL1o3jrxnk,MD,23,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_WpVDx3W3Yh9ahXz,TX,51,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_1IhKe4bIHHREqFd,RI,47,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1FsTucYh8gpAPx1,SC,48,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1o6WScgQCv5MaTQ,MN,28,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2y8YTqMdJ699GXS,IL,16,Suburb,Spiritual practice not associated with a specific religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_3HNu7o2WRZZD6vq,,,,,,,,,,,,,,
R_ZlxObGP3sDQG66R,,,,,,,,,,,,,,
R_2ClmiXBX6LkHLxG,,,,,,,,,,,,,,
R_1EZCt233jlAXNRp,PA,45,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2xJDOX1YnNChQFW,,,,,,,,,,,,,,
R_2zck7NJHRFhqChc,,,,,,,,,,,,,,
R_1ILfi3crtwnaKLr,,,,,,,,,,,,,,
R_3qwf9sRrRtCWRsk,,,,,,,,,,,,,,
R_2y3pgBHHecGlf6M,,,,,,,,,,,,,,
R_2frGQwvSckJRUB3,NC,38,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_1rwAJjlLak6pBT7,,,,,,,,,,,,,,
R_11Z0VAelKLRgeQA,,,,,,,,,,,,,,
R_ZkSwVFiaSfSTFXr,NY,37,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1N3MYfPrOJUhRrK,,,,,,,,,,,,,,
R_UgcjeXhNRbqwsg1,OH,41,City,Do not actively practice a particular religion,,African American or Black,,,,,,,,Multiracial
R_bODYk7BDjLVn9VD,NY,37,City,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_8i8muA9ZShirhAJ,MO,30,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_voyqtSQiob7GkWR,NM,36,City,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_2c1a2zFEuuLJiGM,NJ,35,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1NmfpEcWnso4rZP,,,,,,,,,,,,,,
R_tGNzilbZxG7mwLL,CA,6,City,Do not actively practice a particular religion,,,,,,,,,,Human
R_2dvbrm0iNbPnQ8m,,,,,,,,,,,,,,
R_3m9Vt6pWcQ9LJoz,,,,,,,,,,,,,,
R_1irHd1hbwAyCZbk,,,,,,,,,,,,,,
R_31cMvE0H2JJsG5W,MD,23,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_Z9qtiRMSRjaImfT,,,,,,,,,,,,,,
R_2Ce2PKWDZZgNNGX,,,,,,,,,,,,,,
R_2pJlZUINbKjaPKw,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2VrRt5ko9POgFRr,,,,,,,,,,,,,,
R_1dABRgKK7FZ3jkC,,,,,,,,,,,,,,
R_2zq2mgnkIz0V49N,VT,53,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2dLRql4n4RL6gqz,,,,,,,,,,,,,,
R_2B3xqwjB3Xmol5s,WI,58,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1IyFw87YanJwsze,,,,,,,,,,,,,,
R_2Et7btDDaannVWW,NE,32,Rural area,Other,Methodist,,,,,,,,,white
R_2EyneBTNZEUl7Ks,,,,,,,,,,,,,,
R_23eHDHTyUisCIsR,CT,8,Suburb,Hindu,,,Asian,,,,,,,
R_w106lW523RiRaPT,,,,,,,,,,,,,,
R_1CpgLKmu9uFiut7,VA,54,Suburb,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_1ZGzq8JuU2pSudj,,,,,,,,,,,,,,
R_2TuWiA2VVjsQFhT,AL,1,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2c2gWgshkbHLTl5,,,,,,,,,,,,,,
