respID,raceAfricanAmOrBlack,raceAsian,raceWhite,raceIndian,raceMiddleEast,raceLatino,raceNativeAm,racePacificIsl,raceOther,whereLive,religion,religionOther
R_28YXd315T1XLltl,,,European/Causasian,,,,,,,Suburb,Spiritual practice not associated with a specific religion,
R_294cid0RWGVtYYW,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_295OYCAc6QPpNql,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_29t6cC6vORaeP1k,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_29vjBY9FcU8GCre,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2afPD38CLmvlPcS,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2aLj3HBRj46ET4b,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2aLw98OxvfUvRHc,,,European/Causasian,,,,,,,Suburb,Spiritual practice not associated with a specific religion,
R_2AN0ANELhWxo5rf,,,European/Causasian,,,,,,,Suburb,Other,atheist
R_2anlfMSFNyiDXeM,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2aQBR2a9raL3x7Z,,,European/Causasian,,,,,,,Rural area,Do not actively practice a particular religion,
R_2ARrz4JQ0iE3Mco,,,,,Middle Eastern,,,,,Suburb,Do not actively practice a particular religion,
R_2aXnQMHHHuFmQqG,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2Ba1xz8RmM5mb8I,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2bIBWKSiRTh0S7n,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2BkOrB43zlZmxa6,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_2BrnTEhC96yVXn6,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2bVKPU93e0h57nw,,,,,,,,,,,,
R_2Bx70F6SLa2OKSJ,,,,,,,,,,,,
R_2BxqIYGS4M5bVTt,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2Bya6mXv1NKz4qs,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2CCHFnmvVSH3uhd,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2Ceaa0e7fyn35pY,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2cjtIXiTo3lNC5p,,Asian,,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2CKgqD1zQ0F0Wvb,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2CxZyBRHwQB3FTl,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2D1sbBV27ejCvbB,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2dtgTh4cKNSAaPW,African American or Black,,,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2DUp8h0JkEy7NbX,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_2DYa1cJJW8Z3fh8,,,,,,,,,,,,
R_2DYMlKqi8EZFMmY,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2E9MLAXutc4hDsR,,,,,,"Latino, Hispanic, or Spanish",,,,City,Do not actively practice a particular religion,
R_2EBnQkK5yzUiEnu,African American or Black,,,,,,,,,City,Do not actively practice a particular religion,
R_2EdcxJW2Tbjdnah,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2EFvV8uP6Kky7gp,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2EsFJbQGq17nMOt,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2f5cZqaO9iBbeO5,,,European/Causasian,,,,,,,City,Spiritual practice not associated with a specific religion,
R_2f7GvFRjrg7a0pf,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2flhIDsWMSDAaPF,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_2flZFIDtZhLwjGX,,,,,,"Latino, Hispanic, or Spanish",,,,City,"Christian (Catholic, Protestant, etc.)",
R_2fQ6H912gdP1qTf,,Asian,,,,,,,,Suburb,Do not actively practice a particular religion,
R_2frsiX426CCiLCK,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2fx49vUdW3BgFt0,,,,Indian,,,,,,Suburb,Do not actively practice a particular religion,
R_2OHyUCqXaC8EFku,,,European/Causasian,,,"Latino, Hispanic, or Spanish",,,,Suburb,Do not actively practice a particular religion,
R_2OVVvSi7pwWGkY0,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2PnHGK6oY28nl8R,,,,,,"Latino, Hispanic, or Spanish",,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2pQaIdVE0w9BOXA,,Asian,,,,,,,,Suburb,Do not actively practice a particular religion,
R_2q49D9EGfwFXIdL,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2q8Y28kG7AH8PVi,,,European/Causasian,,,,,,,Rural area,Do not actively practice a particular religion,
R_2qF5Csm1MNtANBC,,Asian,,,,,,,,City,Hindu,
R_2qF79nhxxGhPfzW,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2QggtgwizWTwsw2,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2QPyJuJVLvYtZeC,,,,,,"Latino, Hispanic, or Spanish",,,,City,"Christian (Catholic, Protestant, etc.)",
R_2qslJMQLEdg20Ot,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2rhVa0IJD2ZtlW9,,,,,,,,,,,,
R_2ri4cExmJpMJd7F,,Asian,,,,,,,,City,Do not actively practice a particular religion,
R_2ROFuKirIFsxSkN,,Asian,,,,,,,,City,Do not actively practice a particular religion,
R_2rOfUlwIXxJZO2J,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2roTAQPA10LLkV2,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2rTRQ51G3fNSTeS,,,,,,,,,,,,
R_2S1SOyxKGFDfgdq,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_2SczB64L4nIbgzu,,,,,,,,,,,,
R_2SiYrSDVK2rUR2q,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2sR7zPsfrf496fo,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2sWKKPbM2KebaMi,African American or Black,,,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2t5mMTwqAl2EM29,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2tA85DmxGY39f5e,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2tDsaJuW3K5cflG,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_2TLw5GgVrwuQCVY,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2tMz0ZMieP1gnsB,,,,,,,,,,,,
R_2Tpz20jcCNGzUou,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2TT3iyKJmKQXGLl,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2TToIuByXEBRWj6,,Asian,,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2TuAgEul3vyAEDQ,,,,,,,,,,,,
R_2Tudj5rqDP90m7M,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2Tz04DY6SOg9LqX,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2TzqMTt0UjzEhPS,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2udSdls1tLSlfPz,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2UVpeB9sxJkMoEB,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2uWY2RtYhZclIKy,,,European/Causasian,,,,,,,Rural area,Do not actively practice a particular religion,
R_2VgM0PShcsVjLA8,,,European/Causasian,,,,,,,Rural area,Do not actively practice a particular religion,
R_2VI3NCb5MfB8y8H,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2vjmlrHDzYRTNDN,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2VjzsRdB5inor3D,African American or Black,,,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2VqkS9V3oD0SeIV,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_2VxsjNvD1QPJcWo,,,,,,"Latino, Hispanic, or Spanish",,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2wH4ILhAQCaXKuu,,Asian,,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2WJrTNACD56RwE1,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2wn8nq5KS4UxOoy,,Asian,,,,,,,,Suburb,Hindu,
R_2wRBm4s2ex7gNHf,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2wSImLhiZixJliB,,Asian,,,,,,,,City,Spiritual practice not associated with a specific religion,
R_2Ww2eZuTg5PJ7EO,,,European/Causasian,,,,,,,Suburb,Jewish,
R_2WYaS6xqRIcdj7B,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2X0AIHtXrl9hqgh,,,,,,,,,,,,
R_2X4LkQgQTbUhQdu,,,,,,,,,,,,
R_2X4MNVvUZ5nTvkQ,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2XgpgOt5hbshQDL,,,European/Causasian,,,,,,,Suburb,Buddhist,
R_2xVpoCtq32uTH8f,,,,,,,,,,,,
R_2Y56WlepdgvRKa6,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_2Y5p5dZcjMLeBbw,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2y9ETgP7UnXbPpe,,,European/Causasian,,,,,,,Rural area,Do not actively practice a particular religion,
R_2ye0PmhkRxNfMqs,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2YExdn0qRZxrvuu,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_2ymvkGHrQJRaC1p,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2zA4DsLHaOMEVpz,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_2zBfYJg2wgFEa98,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_2ZEuV3QuvcGOE0x,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_2zHKW48r9UTFcFb,African American or Black,,,,,,,,,Suburb,Do not actively practice a particular religion,
R_2ZIeEQ8do5vU19G,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_2ZPPQmTEE5ZdE8Z,African American or Black,,,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_306JS6DtujbKe36,,,,,,,,,White,Suburb,Do not actively practice a particular religion,
R_307FfqKIg6phhpk,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_3090BfOBmjQ7AY7,,,,,,,,,,,,
R_31isV2pXyLInywl,,Asian,,,,,,,,City,Hindu,
R_32Q8jy6wBs25lm4,African American or Black,,European/Causasian,,Middle Eastern,,,,,City,Do not actively practice a particular religion,
R_32RuUFTB0DVVQgH,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_32WItxHOYPzW7eC,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_33EdCLjiyoIu083,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_33mcY2Q3BTXgr7l,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_33xajmgrl79PoVb,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_33y8lArapSkwZVA,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3CC6eRF5dCBjEuq,,,,,,,,,,,,
R_3CTJOWqXGWcdcrD,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_3D5yT7xPtq3Sc4r,,,European/Causasian,,,,Native American,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3D7MaGOx7c58dnF,,,,,,,,,,,,
R_3dFkPUXgOvWAJyH,,,European/Causasian,,,"Latino, Hispanic, or Spanish",,,,Rural area,Do not actively practice a particular religion,
R_3dGnSpR0WGlKyv0,,,,,,,,,,,,
R_3DhdnnbANHpQnee,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_3Dhl05cfaySwdri,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_3DhUhGs0B6ccNU7,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_3DiBczw6miiJg4x,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_3dKsEgdxERh2UzO,,,,,,,,,,,,
R_3e7YQR8hEDgPWTy,African American or Black,,,,,,,,,Suburb,Do not actively practice a particular religion,
R_3eFG2ZfqGR4Ai4h,,,European/Causasian,,,,,,,Suburb,Jewish,
R_3emm9ZZwEuZjVIC,,Asian,,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_3ESuOtaimt1AbFn,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_3Eul3P8p3yX4NRO,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_3exzmSu7oGzsmr2,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_3F34uuFU0WUK3ln,,,,,,,,,,,,
R_3fduLNBy3wlDYT0,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_3FIsoXlnOYwC8Td,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_3fOC5jwYOK2khpR,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_3fQ994agmqH67Jd,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_3FULaInx6Yv6ic4,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3g578zuSSAwvLKF,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3g5eyfTirLpvDOr,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3g6EzpW9euAcsSr,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3GdqFGZt3gIsGbY,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3GjqFR97QMqwa8b,,,European/Causasian,,,,,,,Rural area,Buddhist,
R_3gMkSyVRnf4L06H,,,European/Causasian,,,,,,,Suburb,Spiritual practice not associated with a specific religion,
R_3gO6CGW2G4DE7IS,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_3GwYJ6bpqjdK1Vu,,,,,,"Latino, Hispanic, or Spanish",,,,City,"Christian (Catholic, Protestant, etc.)",
R_3GwyySu7IOUlLWg,,Asian,,,,,,,,City,Muslim,
R_3GxmyUPVepJKqw4,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3h9lblfYY27LHza,,,,,,,,,,,,
R_3HAGhiOp8BkptfD,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_3HFvkLiOLTQgEZR,,,,,,,,,,,,
R_3iJrX4pH627mAPY,,,,,,,,,,,,
R_3iP6Rd8pZP8BNLa,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_3j73zgUf2pqz0a4,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_3jd0gaRi1QMaaeK,,Asian,European/Causasian,,,,,,,Rural area,Do not actively practice a particular religion,
R_3JehTXvKjAHrCeL,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_3jffeDCwQR92Pwh,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3JIemwGQNAGSejj,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_3Jq4Va53vO4jySf,,,,,,,,,,,,
R_3jUrqIFgEL3Pzbz,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3Jym8ZC4wou7SmB,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_3jZLoH6IPOE0UM5,,Asian,,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_3k5paggshr85dag,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3KDC6pPt0YSJsXd,,,,,,,,,,,,
R_3kqb9qaz13M5Vtg,,,European/Causasian,,,,,,,Rural area,Spiritual practice not associated with a specific religion,
R_3KUCOGPemUcK5MX,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3KxR38cbmARIaWi,,,European/Causasian,,,,,,,Suburb,Jewish,
R_3lVViP5CkV0HpZS,,,,,,,,,,,,
R_3m91KZhvh8S8Vcz,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_3me3Yb3JNMnpOky,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_3MLnrGvyzSUdHzd,,,European/Causasian,,,,,,,Rural area,Other,Mormon
R_3MrmjEPkunisrj2,,,,,,,,,,,,
R_3MsAtWo3S7OqZ6o,,,European/Causasian,,,"Latino, Hispanic, or Spanish",Native American,,,Suburb,Do not actively practice a particular religion,
R_3MSwNjbqnxlPDhV,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_3n1rlJD748SM5zQ,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_3n33sIyur2IvAzy,,,European/Causasian,,,,,,,Rural area,Spiritual practice not associated with a specific religion,
R_3n7rxrj4NbRF2Zh,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_3NKVDmAoETV7VNG,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_3NvOGRx8Tu6WWQy,,,,,,,,,,,,
R_3nxy9yDqrEHyKJj,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_3O1yjKRzOBtFdMs,,,,,,,,,,,,
R_3O3cGh4JJsx1BAq,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_3O63SF9LWrVXpI0,African American or Black,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_3oHESe3rNe9HFNd,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_3OiTVxUyR8xemC0,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_3oNKaVYEKOzzGpc,,,,,,,,,,,,
R_3oYELMl9e4pFxjr,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_3P63oJS4ENjlNPM,,Asian,,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_3P772AWmjSmAaOy,,,,,,,,,,,,
R_3Pe4HfTDIoWo0yi,,,,,,,,,,,,
R_3Pow7RUbwtVwJpx,,,,,,"Latino, Hispanic, or Spanish",,,,Suburb,Do not actively practice a particular religion,
R_3Pw0YNuZVCPRENA,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_3q7mab7VRtJMQ8I,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_3q9bsyyK2ceWzKE,,,,,,,,,,,,
R_3qgRYOTRRrGt5KA,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_3qmmUkXF5UHh6Qm,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_3qOtArgv91sj8LP,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_3QSDfewlYiOXdkq,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_3QWyG5ousg81Yh7,,,European/Causasian,,,,,,,Suburb,Spiritual practice not associated with a specific religion,
R_3rOkaVQXDM5GrHs,African American or Black,,,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_3rV4rBsmUvl8DLl,African American or Black,,,,,,,,,City,Do not actively practice a particular religion,
R_3siSC6LjtPXD55W,,,,,,,,,,,,
R_3syo5DNFRaTTxyW,,,,,,,,,,,,
R_3WMDND0UbAIdUwJ,,,European/Causasian,,Middle Eastern,"Latino, Hispanic, or Spanish",Native American,,,Rural area,Other,Judeo-Pagan
R_413v95jsoQg3N8R,,,European/Causasian,,,,,,,Rural area,Do not actively practice a particular religion,
R_4UXg1opD3gBb7oJ,,,European/Causasian,,,,,,,Suburb,Spiritual practice not associated with a specific religion,
R_5tDw8psI9kOQaJ3,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_6AlpFIFHDNyoiLD,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_6EWHENhEv8PFge5,,,European/Causasian,,,,,,,City,Spiritual practice not associated with a specific religion,
R_6GvgkaI4eoOw2M9,,,European/Causasian,,,,,,,City,Jewish,
R_6KXigXhzBALRS3T,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_6PxHIyHRoTQNk6R,,Asian,,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_6Yak8lCX86OUFDr,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_71We3aZAv3Jnk2d,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_79Qk73s9PFiC2C5,,,,,,,,,,,,
R_7PbMPV81OqjSxr3,,,,,,"Latino, Hispanic, or Spanish",,,,City,Spiritual practice not associated with a specific religion,
R_88hDnQuLH4RbhGF,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_8C7Y0RvHi6TXOnP,African American or Black,,,,,,,,,City,Spiritual practice not associated with a specific religion,
R_8FZPxa4aXV40MYF,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_8HAU50QjCGpxTGl,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_8IVbBPP0s84yLPb,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_9HWM5xdThbeHRM9,,,,,,,,,,,,
R_9SjtKC0p41FXeFj,,,,,,,,,,,,
R_9WT7X6Y5hUG6vUl,,,,,,,,,,,,
R_9z7JAIrppbnmG6l,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_A1FHkHtfV7ultUR,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_af1Kt7ffuEKceDD,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_AgJC3WQPvkeZTIl,,,European/Causasian,,,,,,,City,Do not actively practice a particular religion,
R_AsQxOPGHwmXg3Xb,,,European/Causasian,,,,,,,Rural area,Spiritual practice not associated with a specific religion,
R_AuhZxWE020ldbQB,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_b1M2L23qPE6RUoF,,,European/Causasian,,,,,,,Suburb,Do not actively practice a particular religion,
R_bfSi9vhOxRqPda9,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_bfuQbRsOcSfl3jz,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_bJxT3WAIwqvgNXj,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
R_bpy9sEEZNdtwIQJ,African American or Black,,,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_bq5Gyi2yxoU857b,,Asian,,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_BqOsTiqf6qgX8Cl,,,,,,,,,,,,
R_BsvpNvJpIYBNmG5,,,European/Causasian,,,,,,,Suburb,"Christian (Catholic, Protestant, etc.)",
R_C2d697946ddk6d3,,,European/Causasian,,,,,,,Rural area,"Christian (Catholic, Protestant, etc.)",
R_C8NLmd7ulP0pwYN,,,European/Causasian,,,,,,,City,"Christian (Catholic, Protestant, etc.)",
